user_id,subscription_duration,recent_login_time,average_login_time,average_time_per_learning_session,monthly_active_learning_days,total_completed_courses,recent_learning_achievement,abandoned_learning_sessions,community_engagement_level,preferred_difficulty_level,subscription_type,customer_inquiry_history,payment_pattern,target
f515ac18,16,26,16.8495851,18.73785318,14,10,81.82933292,1,4,Medium,Basic,2,1,1
fb5a5394,18,6,16.58100452,52.37506666,20,13,72.12277314,1,5,High,Premium,2,4,1
80d0d5c4,11,8,15.04866656,76.27023802,19,18,77.31726746,3,5,Low,Premium,3,2,1
677938aa,17,9,20.08766652,41.84465166,13,9,79.88082906,5,1,Medium,Basic,3,4,0
ce41cd65,21,1,12.54289818,20.59093281,14,9,81.60503276,4,5,Low,Basic,4,1,1
a2b0eaf7,7,18,10.34548638,228.7713428,2,13,82.69936294,3,5,High,Premium,5,2,1
47d11050,3,13,15.40542088,64.62787627,14,13,87.06203281,6,5,Medium,Premium,0,3,0
2191db3b,18,9,14.3886879,74.45577771,19,16,61.71846799,0,2,Low,Basic,2,4,1
340d446d,19,26,18.17557258,8.851058542,20,19,54.29684253,1,5,Low,Premium,2,3,1
4a45eb47,2,29,15.60194981,16.94296965,17,15,71.28343608,4,2,High,Basic,2,4,1
fe5fcb33,1,27,16.94001024,105.8816729,4,13,71.23864716,2,5,Low,Premium,2,2,0
8de52f27,2,1,16.14091048,45.795451,16,11,64.92267303,2,3,Medium,Premium,3,2,1
956fcd6e,7,21,11.22133398,31.68852123,6,13,75.2209142,2,5,Low,Basic,1,3,1
516321bd,5,7,9.874782022,8.712596066,18,14,64.26364138,3,4,Low,Basic,2,7,1
f7b4ccc7,5,22,15.96391644,36.94142842,19,13,69.78123935,3,5,Low,Basic,0,3,1
0bfeefa9,16,26,14.94182469,98.89896003,22,10,68.32859323,3,4,Medium,Basic,2,6,0
e13407a3,22,17,16.19264132,45.50320684,20,15,71.83249034,3,5,High,Premium,2,5,1
96c3d839,20,10,19.2196776,53.03524439,20,11,77.66815875,3,2,High,Basic,1,2,1
ada5926b,7,4,21.12053786,235.801377,4,6,82.13862413,2,3,Medium,Basic,2,7,1
9192f2cc,11,11,8.661088725,295.3319967,12,13,91.76284771,3,5,Low,Premium,0,3,1
5ea2a339,17,8,12.25130141,24.26197149,11,11,80.36463004,4,4,Medium,Basic,2,2,1
77a80afa,3,8,14.95997124,43.64594173,8,10,82.13170646,3,3,High,Basic,1,5,1
63de8779,15,10,15.97079808,3.006218561,6,11,70.47881253,2,1,Medium,Basic,4,0,1
290ae5db,15,20,20.51386735,45.55317224,12,10,97.35435589,2,3,High,Premium,1,6,0
e4859ad5,15,19,15.60058375,5.201367817,7,10,85.07024816,4,2,Medium,Basic,3,7,1
e87e8b94,1,23,15.21400649,22.23580179,17,8,60.18505413,4,1,Medium,Basic,0,3,1
db3a967e,8,21,15.91066731,142.3386697,16,16,65.45594478,3,5,Low,Premium,3,4,1
cf02b3d9,2,14,15.61346465,68.97721451,24,6,80.61621123,5,4,Low,Basic,2,4,0
3a4e3654,5,9,12.57884648,134.6412572,3,11,70.61195594,1,4,Medium,Premium,3,6,0
6776ac33,9,11,16.32140663,19.69476715,3,17,69.61518422,2,1,Medium,Basic,2,7,0
9739194,16,13,14.73865963,47.53217292,20,12,100.1882381,4,2,Medium,Basic,3,5,1
fe23c9a8,1,27,12.33419418,212.3116986,16,12,78.57864687,2,5,Low,Basic,2,3,1
c91ad3dd,4,26,9.868126755,8.171632205,23,7,85.07203599,3,5,Medium,Basic,2,4,0
91e8a85f,16,26,12.90795495,99.40870799,19,8,51.99313095,2,4,Medium,Basic,1,7,0
177edba1,21,21,14.96502766,5.097835139,3,16,44.71616297,4,5,Low,Premium,1,5,1
de9c249b,11,23,10.26714057,16.13194809,22,18,76.58217946,1,1,Medium,Basic,2,3,1
db33fb77,23,25,16.15547581,66.36179229,18,16,75.78626882,4,4,Low,Premium,3,4,0
f6c1fbd7,2,20,16.08635533,21.63417719,11,8,77.97598685,5,4,High,Basic,5,2,1
264f6e8b,4,27,18.73563827,45.86591106,15,6,78.02051928,2,3,Medium,Basic,4,3,0
b57f0ca4,4,14,25.27128872,12.40601085,12,10,77.25249245,3,5,High,Basic,3,6,1
6aee6dfb,3,8,16.05755413,5.481238474,3,11,73.83073988,1,1,High,Basic,1,3,1
2020e613,21,19,13.71944495,116.5971026,15,14,86.69897346,2,5,Low,Basic,2,3,0
0f1f280a,5,27,14.45918912,10.24116242,10,8,72.62224309,4,4,Low,Basic,1,1,0
afc83d6b,11,16,12.80167593,100.4524368,10,10,65.12348237,5,5,Medium,Premium,2,7,1
92dd2a0a,15,2,16.21335884,90.73683472,11,11,84.44467861,4,5,Low,Basic,2,0,0
da9641ff,21,6,15.28761727,152.2542468,2,18,82.36687752,5,5,Low,Premium,2,2,1
cd4c2a25,10,19,14.50566235,73.30447798,3,10,72.85975076,5,5,Medium,Basic,2,0,0
4bce3103,6,26,21.43647783,102.900734,5,12,81.6628991,2,4,Medium,Premium,3,5,1
0444a2ac,20,7,12.2973886,27.17328412,3,17,73.30120479,3,5,Low,Premium,4,1,0
48b3e222,23,23,13.31719135,5.060218664,8,13,76.59738187,4,5,Medium,Basic,1,4,1
4f17bbac,6,26,16.74896693,203.2851892,10,16,63.88291617,1,3,Medium,Premium,2,7,1
7f994238,4,24,14.19948709,0.298624001,11,8,90.77403585,3,4,Medium,Basic,2,7,1
0cde75e0,20,2,12.32612925,29.2659319,21,13,82.03806146,2,1,Medium,Basic,0,5,1
be22d845,17,18,15.22224151,50.70836291,12,17,66.73017275,2,5,Low,Premium,3,2,1
c8d1efd6,8,13,13.2718588,93.26639784,20,16,62.55594606,5,2,Medium,Basic,1,3,1
98090cf1,11,12,17.12951281,111.4733007,22,9,81.04636865,3,4,Medium,Premium,1,6,1
8bfb6472,13,1,16.90885883,24.85749967,15,11,62.2587971,3,4,Low,Basic,1,0,0
bf748690,5,20,16.68845772,83.32656665,21,11,74.92451667,4,1,Medium,Basic,1,3,1
7d713b93,17,22,15.53703307,119.1961279,8,10,76.21497869,7,5,Low,Basic,1,1,0
4c338660,13,13,11.32125634,39.69291424,21,13,76.18538958,6,2,Medium,Basic,3,0,0
f7400e17,16,14,16.32761911,86.98099408,4,9,76.6722041,3,5,Medium,Basic,3,6,1
2296493,11,1,13.46027308,58.65096055,2,17,89.46904884,3,5,High,Premium,1,7,1
6fa4208e,12,18,10.65844946,128.2322711,8,17,84.83142643,2,5,Medium,Premium,1,5,0
47ee9aee,22,6,17.084768,0.896117461,23,13,62.6402214,3,4,Medium,Premium,2,1,1
f3bdc23c,15,10,22.2571835,13.49711733,19,15,74.39229778,3,5,High,Premium,3,7,1
0f57b21a,11,5,12.51243085,7.404852509,13,10,85.58068455,2,5,Low,Premium,1,0,0
58920cc3,20,11,7.899681164,27.21733895,20,17,96.47026312,1,4,Medium,Basic,0,1,1
3a9bd941,12,3,10.55575935,126.893658,23,15,68.93628937,1,5,Low,Premium,2,0,0
b4f81578,7,9,14.35047225,113.9002025,24,16,78.5457965,4,5,High,Premium,1,3,1
853b4b26,8,24,12.46267475,104.6203689,13,16,54.38043105,3,5,Low,Premium,1,7,1
25f5ef2d,1,3,11.30489204,76.98924821,16,10,68.73595472,4,3,High,Premium,3,4,1
001daa99,20,3,15.22648908,11.79058991,15,7,68.48471071,2,2,High,Basic,1,5,0
97fd3b2d,3,11,10.57590921,6.802062558,9,16,60.23967738,1,5,Low,Premium,2,1,1
f1bafdd9,1,26,14.30812887,66.57232251,22,10,81.56063597,4,5,High,Basic,1,2,1
6d4e5472,1,14,15.19976565,60.31567023,12,10,76.31291198,2,2,Medium,Basic,1,6,1
dde3413c,8,8,20.10096407,1.673419466,24,11,68.64067116,3,5,Low,Premium,2,0,1
b3669e41,19,17,15.88586709,22.14380715,15,12,85.95024046,3,4,Medium,Basic,1,2,0
8864a42e,1,21,16.77157495,1.307026695,13,18,83.73426839,0,4,Low,Premium,2,0,1
395da836,3,24,9.93575179,41.00994306,19,11,74.91226701,1,3,Medium,Premium,1,6,0
2942fe88,7,10,21.1306567,38.01399006,21,13,77.27013237,5,5,High,Premium,2,3,0
d8241500,13,6,14.74585845,209.9959476,6,11,77.92032459,1,5,Low,Basic,3,5,1
b12e6bb1,1,2,12.71122333,48.63996108,15,4,69.12838834,4,1,Medium,Basic,1,4,1
fe0cac22,9,5,11.9023718,11.76823562,9,14,68.50159213,5,5,Medium,Premium,5,1,0
aca3dae2,4,19,16.40450962,36.96501867,1,6,70.32065271,4,2,Medium,Basic,1,6,1
85a6dcbf,14,28,11.94049734,23.88212042,21,8,82.03779472,1,3,High,Basic,3,7,1
46f664f2,4,1,12.80471385,69.41008003,15,15,71.73625373,4,4,Low,Basic,4,7,1
d87741b2,7,20,17.73100794,5.74234714,11,18,68.973299,3,5,Low,Premium,2,6,1
1c8f85c7,7,19,14.73789095,11.72783508,15,15,90.62619731,6,2,Low,Basic,2,2,1
e0ca4c49,7,17,8.517585269,67.15396455,20,17,71.09002119,3,5,Medium,Premium,1,2,1
d270740f,21,1,18.73342446,56.50848966,9,12,87.14858091,3,4,Low,Premium,3,4,0
f164d5b5,3,12,19.70562707,124.3960515,17,17,73.92575713,3,4,Low,Basic,2,5,0
4bc94269,22,1,13.32177708,78.41945535,14,11,77.41756335,2,4,High,Basic,0,0,0
7561f15e,16,11,14.85417842,85.09899417,12,9,83.55115093,1,2,Low,Basic,3,6,1
de516ad0,21,8,14.7940615,49.18396073,1,15,63.38557911,4,2,Low,Basic,2,2,1
9c05859a,15,21,12.8571306,200.2515873,1,11,79.01259259,6,5,Low,Premium,1,3,1
0292789d,19,19,13.59981107,22.66209158,12,10,48.17376889,9,4,Low,Basic,1,1,1
85e3a981,17,3,11.88469131,15.56748668,20,10,77.98824704,2,4,Low,Basic,2,3,0
248e54f9,12,14,13.87583039,17.34158618,16,10,85.28441194,4,3,Medium,Basic,3,0,0
8542647,2,20,17.01130593,35.98902961,9,13,84.65355264,3,5,Low,Basic,2,6,1
9caba541,11,24,17.75398539,1.711815842,8,10,75.24138292,2,3,High,Basic,0,0,1
2cca7a02,6,27,12.59301731,23.10501494,10,12,68.25514031,3,5,Low,Basic,1,5,0
da3e4774,16,8,14.30373049,4.222097308,13,9,75.25245527,3,4,Medium,Basic,2,5,1
62103fff,14,15,13.89031875,249.1260566,2,14,69.30856629,1,5,High,Premium,2,5,1
d7725972,22,9,19.22485273,23.84373701,24,10,84.94552666,5,5,Low,Premium,2,5,1
21cf41e7,5,19,9.380256095,45.28202993,10,11,67.0700713,1,5,Low,Basic,1,0,1
db9fe18c,1,10,9.899221369,284.2150096,24,17,74.81170415,0,5,Low,Premium,3,3,1
fe3f1875,14,26,16.95495516,20.730148,3,13,92.62008254,4,3,Medium,Premium,3,3,1
54f5237c,13,13,19.67015198,85.42436007,14,13,86.32661635,3,4,Medium,Premium,0,3,1
f8e3af9f,7,3,15.90191207,42.0385128,2,17,53.61769899,2,5,Low,Premium,2,5,1
d3f33c79,18,15,16.11738291,26.17370644,24,16,70.4832679,1,5,Low,Premium,3,4,1
67ee7299,18,11,19.65942975,24.4938545,4,18,57.66855521,4,5,Low,Premium,2,3,0
7f423ef3,4,3,12.88027048,34.72641152,24,15,84.57831719,1,5,Medium,Premium,3,5,1
5e6886fe,1,3,17.626141,2.494825396,16,11,55.01782615,2,5,Low,Basic,3,4,1
9f87c234,20,20,16.93624427,30.89514319,10,15,95.85437562,4,3,High,Basic,3,4,1
11029950,18,23,12.29677886,43.2356165,23,14,60.99766096,3,5,Low,Basic,2,7,0
ee5a5a11,4,12,17.91569196,15.74093248,5,13,62.36839458,5,2,Low,Basic,1,6,0
cc6459b3,14,10,14.88111571,13.66905193,15,7,72.4528848,3,5,Medium,Basic,3,1,1
fed0090e,12,13,13.52710896,68.6296377,21,15,63.24007888,2,3,High,Premium,3,0,0
afca0e00,18,11,13.79249351,110.6006697,5,12,73.73381588,2,5,Medium,Premium,5,4,0
98140abd,5,2,16.80596798,92.96749689,2,17,73.58477553,2,5,Low,Premium,1,4,1
8c77f828,16,27,8.285667937,111.3453229,15,10,72.22268277,2,5,Medium,Premium,2,0,0
5913d904,11,1,14.33093048,17.88586415,10,14,93.10436686,4,5,Low,Basic,2,2,0
2a018ed6,7,26,15.9964478,14.12746245,15,13,66.18132595,3,3,Medium,Basic,0,0,1
650bd0d6,21,5,19.97501808,34.95961076,24,7,73.12363774,8,2,High,Basic,3,2,0
87dac74b,22,18,19.99479354,128.682494,24,10,68.39321439,3,5,Low,Premium,3,6,1
4bc3c604,7,9,10.384875,57.81079772,15,10,66.68101459,2,5,Low,Basic,3,2,1
70e52ac8,17,7,13.07560456,176.2476134,17,15,61.8975537,4,5,Low,Premium,4,2,1
098bfa3a,5,8,11.61025995,196.0198291,13,9,73.95191088,3,3,Low,Basic,1,7,1
ab52ca65,4,26,16.11378575,47.28058923,20,16,77.00389435,7,4,High,Basic,2,7,0
d9519f1a,8,13,13.81742065,18.70080318,2,9,70.05158494,0,2,Low,Basic,1,6,1
e18413cf,1,18,10.97022072,193.7350024,12,11,68.82914628,6,4,Low,Premium,2,2,1
e8d74639,1,11,15.20984239,45.50573777,4,14,78.39539894,2,5,Low,Premium,3,4,0
eee7cc39,9,12,19.59619251,2.410625868,20,6,86.12563507,2,2,High,Basic,3,3,0
48c5ca9f,4,8,14.44600082,64.48348118,23,20,83.71971825,3,4,Low,Premium,3,2,0
61d84d1c,7,18,11.04955593,191.2299465,9,13,63.32818227,2,5,High,Premium,1,0,1
f11bd912,6,24,17.34717807,24.39405678,22,7,76.54678797,5,2,Medium,Basic,2,4,0
312c5ae3,8,10,14.28856341,14.46728338,1,13,76.53268797,6,5,Low,Premium,2,0,0
86fbbbce,20,9,11.52227298,66.74391656,24,8,67.53435795,4,2,Medium,Basic,1,0,1
6b727bb8,14,19,10.15818374,198.0687179,19,14,71.27475778,3,2,Low,Basic,3,4,1
acbcfa71,19,26,11.03012897,45.90804844,1,9,69.82143733,2,5,High,Basic,1,5,1
efc48a9b,18,26,13.32758743,54.55930723,5,8,63.01201285,4,1,Medium,Basic,0,7,1
046af863,4,2,18.52155838,24.13065192,21,15,81.83696639,6,5,Low,Premium,4,5,0
db63bfce,9,4,18.67486915,9.365992518,23,19,60.21934265,5,3,Low,Basic,3,1,0
b3a69462,16,25,14.54198378,31.30524766,6,12,88.99726382,5,3,Low,Basic,0,5,1
9abac738,12,1,15.34980594,150.5843722,22,13,67.72031343,2,5,Low,Premium,1,6,0
ad9d71cd,4,14,22.17245744,104.8333582,6,7,60.02886043,3,5,High,Basic,4,3,1
c108b4dd,13,10,13.30217267,66.99314379,24,20,67.49369692,2,5,Low,Premium,3,1,0
73e423c6,12,9,15.0420937,144.0176352,18,15,66.04941221,6,4,Medium,Basic,3,7,0
c56b49ef,22,15,17.32107912,61.67740203,2,15,78.86841473,3,5,Medium,Premium,3,4,0
3525a10d,18,4,9.334381601,25.94063901,17,6,75.53454249,1,3,Medium,Basic,1,0,0
341c1d4f,19,23,14.22170023,95.59885087,7,17,72.88218835,2,5,Low,Premium,3,5,1
1dcf490a,11,3,13.29736715,80.80648418,22,11,59.9195684,6,5,Medium,Premium,4,5,0
37eaa452,12,20,15.50116254,67.56183031,7,14,67.12372035,4,4,Medium,Premium,1,7,0
b11b04c6,16,28,15.60577582,1.004490707,21,11,86.50156665,3,2,High,Basic,1,3,1
5f64da7f,7,27,13.72401428,22.91290539,7,15,71.88305111,1,5,Low,Basic,1,5,1
c8c3c0aa,4,22,17.03789012,4.282113551,13,15,71.2368039,4,4,Low,Basic,2,5,0
1f13235d,19,19,13.62449763,30.58288435,11,7,65.2020641,3,5,Medium,Basic,2,6,1
5223f8e8,22,9,16.4565871,28.60471304,23,12,80.24647008,3,5,Low,Premium,0,2,1
44b28c7e,4,8,10.16335613,22.62446602,21,15,62.23044367,2,5,Low,Basic,3,4,1
2255f8a3,22,18,11.75974527,6.049049654,18,7,68.98387145,2,5,Low,Basic,0,6,1
e2a99fbc,2,11,15.24735274,8.692444572,3,17,75.5431546,4,5,Low,Premium,5,7,0
1ce78504,11,9,16.72947538,15.21520749,20,16,56.19060796,3,4,Medium,Premium,3,7,0
0733c523,2,14,9.897420523,28.65143205,6,15,66.37447221,3,4,Low,Premium,1,5,1
ec33e5e0,22,18,17.25451958,63.84695101,3,9,70.43614679,2,1,Medium,Basic,3,4,1
c33a046b,11,26,15.27498598,49.32187427,17,16,80.32166532,5,2,Low,Basic,0,4,1
ac353677,10,16,12.0762622,0.568403757,10,17,72.38269364,2,5,Medium,Premium,1,1,1
2939a8e9,14,24,9.493854839,28.46710107,17,23,68.93170983,2,1,Medium,Basic,2,4,1
1a514f21,20,21,19.81255904,91.93765037,19,10,93.5331706,2,5,Low,Basic,5,1,1
e940fc19,3,3,15.81895915,137.9431576,5,12,55.4379642,1,3,Medium,Basic,2,1,1
50b2724d,19,29,16.27158713,10.75000203,17,13,69.8590448,6,5,Medium,Premium,2,0,1
11c1654f,21,4,7.32577593,77.37276226,1,13,79.74543708,3,2,Low,Basic,2,5,0
cc57a579,8,11,16.36548374,45.2575987,12,7,86.69809438,8,5,Low,Basic,0,5,1
5e2abb7d,9,8,9.756992455,66.65083157,11,12,69.19435039,5,3,High,Premium,3,5,0
4020f09d,22,16,13.86004748,0.925226304,4,12,71.30678679,0,5,Low,Premium,1,1,1
1f5ea553,6,14,16.27111524,0.957416168,4,17,65.77195615,4,5,Low,Premium,4,0,0
6105022d,15,26,18.37343331,18.08223906,23,7,67.65423409,2,2,Medium,Basic,4,3,1
5ba2e278,20,25,15.9009437,253.7424674,19,9,80.62954764,2,5,Low,Basic,0,4,1
e048af9c,7,22,15.8300866,169.0940117,20,18,78.12257601,3,5,Low,Premium,0,7,1
1189c83e,1,3,16.44172253,9.150691687,13,10,71.50244079,4,2,Low,Basic,0,7,1
2893801c,9,8,10.51447061,96.58612861,1,17,84.13590815,2,2,High,Basic,2,3,1
96b70234,22,26,13.00197523,15.18357374,18,23,67.08836385,3,5,Low,Premium,1,0,0
a2ca0ea5,16,24,13.56681046,6.23163274,12,16,76.84720737,2,3,Low,Basic,2,2,1
b0bcba4f,6,24,14.85665231,44.83222788,19,13,78.80992979,1,5,Low,Premium,1,2,0
d0de59c2,4,26,16.64016818,3.343325313,13,11,66.12017714,1,4,Low,Basic,3,6,1
c7bf873a,15,28,11.02504011,10.70897098,6,13,73.66167697,3,2,High,Basic,1,0,0
29050a91,9,2,16.33802137,132.4827045,9,21,71.50990426,3,5,Low,Premium,2,2,1
9.31E+09,10,22,13.49444463,22.28722928,21,15,96.16595485,1,4,High,Basic,0,2,1
3e351c60,5,2,14.37345422,216.7498394,3,15,43.41086054,4,5,Low,Premium,2,6,1
e904d490,8,2,21.64450535,65.5659004,16,18,69.56371414,5,5,Low,Premium,3,1,0
53562956,2,26,15.86343238,19.30223783,12,10,57.54489181,4,3,Low,Basic,2,0,0
0f10a79a,20,12,19.20890821,11.03678922,12,19,53.9507099,1,3,Medium,Premium,1,0,0
64bde335,14,16,16.06302802,72.54487829,7,12,73.69767461,0,3,Medium,Premium,0,5,1
d852e04d,6,12,15.11220293,12.14367938,12,11,79.6406961,2,2,Medium,Basic,5,3,0
9d6f4c1b,9,11,14.95348289,66.14502033,9,15,67.54804429,3,5,Low,Premium,2,6,1
f48122ca,10,25,15.68951554,142.3095141,12,9,80.18820669,1,5,Medium,Premium,1,4,1
35466c34,22,2,12.76761847,13.1889522,20,10,70.86100832,5,5,Low,Basic,3,0,1
11cb43f8,8,14,16.55409562,30.51261735,18,8,56.99882239,3,2,Low,Basic,1,1,0
07f7240a,4,17,11.76760084,121.2600576,21,10,86.00868301,9,4,Low,Basic,1,4,0
22073c9b,16,15,12.22110405,31.12685703,21,6,79.47447462,4,4,High,Basic,1,5,1
cfef4d59,6,6,15.2417324,49.85352908,2,17,73.21339641,5,5,Low,Premium,3,3,1
4533bc3b,10,20,15.56344488,194.3759337,9,15,64.44832245,1,5,Low,Premium,1,1,1
46bbfe32,23,14,12.53063317,0.070663774,23,9,80.52346766,5,4,Medium,Basic,4,3,0
7250bd78,22,18,17.864264,7.281756304,23,12,90.56556471,4,4,Low,Premium,1,5,1
b627fb50,12,6,11.44637057,9.829668416,19,8,64.49172426,6,4,Low,Basic,2,4,1
6c53cb07,4,12,16.06675627,36.31116814,7,13,62.08698439,4,4,Low,Basic,1,5,0
c1ee2269,19,28,16.14985931,32.18663308,14,7,79.5132853,0,3,Low,Basic,2,7,0
b4d5a649,4,14,15.6322282,19.28558992,19,13,67.53491511,5,5,Low,Premium,3,7,0
6e9a94d5,15,10,9.444469599,120.3639892,23,13,72.58062035,7,4,Low,Premium,3,4,1
1397c777,10,18,15.18484613,20.65889821,10,6,95.54314255,3,3,Low,Basic,3,6,1
27fa34cd,18,6,17.21232362,22.52143555,17,9,61.74138834,2,3,Medium,Basic,2,6,0
105f2ab6,16,17,10.7953379,69.44226282,1,14,83.56486568,2,5,Low,Basic,2,5,1
93c10ddf,23,18,13.03950609,104.1388129,8,15,67.99527174,6,5,Medium,Premium,2,5,0
05262a2a,16,11,8.807305652,8.87255194,4,11,84.78966132,5,2,Medium,Basic,1,5,0
f491ac75,10,26,16.203788,131.7684263,23,10,77.52944717,4,5,Low,Basic,2,6,1
a4023491,20,29,17.28846976,7.343491644,13,17,78.75644265,3,5,Low,Basic,2,5,0
1e8d362e,8,25,13.22439391,1.394081692,12,16,63.44740123,1,5,High,Premium,1,4,0
3a9e98c3,8,6,16.12370758,132.0986882,13,12,77.25100732,3,5,Medium,Premium,1,1,1
2a5a0226,6,6,13.39006256,96.97170268,5,8,68.78204104,3,5,Low,Basic,4,3,1
06d2365f,12,27,16.92162616,322.5213826,13,13,62.92446806,4,5,Low,Premium,0,4,1
3a0c4edb,13,1,18.66605759,53.33011656,10,6,53.83923897,7,4,High,Basic,3,2,1
f8c7af01,15,11,13.75501176,38.62690023,6,17,69.62251484,6,4,Low,Basic,2,5,0
321e82cb,15,14,14.57526475,150.7401925,13,12,70.92199921,1,1,Medium,Basic,2,5,1
1bb1eea4,3,8,17.00485456,46.82179387,16,16,87.83328627,4,5,Medium,Premium,4,0,1
0a90ffa6,2,19,14.20470648,274.9731878,3,8,87.62146806,2,4,High,Basic,1,3,1
053764b1,11,13,15.95931791,32.97157145,6,16,94.88441308,4,2,Low,Basic,3,3,0
ceaa5dca,6,23,10.86708637,13.88998498,4,10,55.41217063,9,3,Medium,Basic,5,2,0
5dd49590,15,23,13.18377182,14.93007925,16,9,71.63408382,2,5,High,Premium,1,6,1
4244b740,1,26,11.44096298,78.97939187,15,18,71.58501055,3,5,Medium,Basic,1,5,1
2fa0aa76,20,1,13.74085368,199.7045078,1,11,73.51416272,4,3,High,Premium,3,6,1
032b0fb8,8,3,14.82364922,76.32382047,23,11,69.79132574,4,5,Medium,Basic,4,6,1
5c65b9f8,16,6,16.9327297,32.14746653,20,12,84.34328476,2,5,Medium,Basic,1,0,1
e8ec00a1,16,2,13.68156213,11.22732884,2,9,63.49553844,3,2,Low,Basic,3,6,0
1a1f1590,2,4,15.01990246,37.92001322,23,13,67.99831876,3,5,Low,Premium,2,6,1
166490f3,1,15,16.85952218,5.65470399,8,15,80.53919496,3,5,Low,Basic,2,7,1
73898db3,9,25,14.79185206,60.27359697,23,15,60.18956339,7,1,High,Basic,3,2,0
6ea98bcf,18,19,14.88452294,59.3270384,12,13,68.96308779,1,5,Low,Premium,2,3,1
9121528d,14,14,10.90109493,107.9165578,4,12,84.19916233,5,5,Low,Basic,1,4,1
503fe12c,15,4,17.62140672,10.84559234,16,8,71.91942764,3,4,Low,Basic,3,1,1
b55d3a2f,23,11,13.55885088,86.62763426,22,11,79.5976605,2,4,Medium,Basic,0,5,1
87b2fb13,1,29,12.61158537,12.77629745,15,13,75.60613829,5,2,High,Basic,5,7,1
56f2c7d4,6,21,10.26038334,114.5661059,11,14,60.47640347,2,3,Medium,Premium,2,4,1
8dd6f85a,22,16,15.81623922,71.14325044,13,11,75.18252384,1,4,Medium,Basic,0,6,1
6084feb5,23,20,18.92689537,46.22304894,23,9,78.97774846,2,2,High,Basic,0,5,1
12cf9479,6,17,18.3908933,106.9430752,5,11,77.50418227,1,1,High,Basic,2,0,1
e6b7e2a2,14,27,10.40722295,155.1697656,9,12,74.54273144,3,3,Medium,Basic,0,2,1
fc9d2dd1,4,6,15.39961024,30.97192019,9,10,76.20405897,3,5,Low,Basic,2,4,0
8f3239d1,14,21,15.99217853,35.02729392,17,11,83.092479,3,1,High,Basic,2,2,0
5319060b,4,8,16.68109986,62.03417105,20,12,82.73414399,3,5,Low,Basic,2,0,0
b6c86972,9,23,14.71931355,9.6701955,14,11,82.70931638,3,5,High,Premium,1,2,0
a1428912,4,28,14.30370267,3.983677707,23,12,79.11301184,2,5,Low,Basic,1,0,0
6cc4d61d,10,8,13.92232228,114.4560201,5,18,61.06281172,4,4,Medium,Premium,1,6,0
5dcec984,12,17,10.20225182,96.52436028,8,14,79.05571828,2,4,Low,Premium,0,3,0
0ed5a0d2,4,21,15.29447401,20.65682693,7,13,70.8231348,2,5,Low,Premium,3,0,0
8241a967,12,21,18.65145993,1.744120985,19,8,71.39054898,2,2,Low,Basic,4,6,0
c507d6f5,12,26,17.52308828,14.60620845,20,18,77.94240643,4,2,Low,Basic,1,5,1
e4710df6,20,28,12.94882163,46.13934232,13,20,92.71134974,2,4,Low,Basic,2,1,1
b9d8ce5b,23,11,16.37065362,3.35668786,5,15,61.27856676,5,5,Low,Basic,1,4,1
05464d79,11,24,11.50732846,24.10635565,20,7,93.08018601,7,1,Medium,Basic,3,7,1
e4d9c401,11,21,11.67738772,77.2103962,15,12,68.32042084,2,4,High,Basic,1,6,1
2c800a49,5,12,12.44188442,56.47518579,16,15,68.74057881,5,5,Low,Premium,1,7,1
eab2332f,13,13,16.90949393,8.953705188,3,12,70.98322433,4,5,Medium,Premium,1,0,1
835de348,3,18,13.84024432,9.661049949,17,13,85.83502808,2,3,Medium,Basic,1,4,1
30ea8618,6,22,16.41028546,119.8832897,19,16,84.99058437,7,3,Medium,Premium,0,1,1
5a3d2392,16,18,20.17483738,76.97016219,19,11,73.95053316,3,4,Low,Basic,2,0,0
d97f6a95,13,2,12.35142974,5.168246778,22,8,75.02722693,4,4,Low,Basic,2,5,0
60170f4f,18,16,21.18643465,164.5221581,5,19,66.4011664,3,5,Medium,Premium,2,5,1
ce7d04ac,16,17,17.10936803,21.31353657,12,14,80.96540474,3,5,Low,Basic,4,1,1
5047d576,10,6,8.168956577,150.3796906,19,16,79.46473394,2,5,High,Premium,5,1,1
6c98a775,22,29,12.4975585,19.25025793,19,12,65.00186918,1,1,High,Basic,0,0,0
db24937d,9,17,16.15188595,65.48574058,19,12,78.80274633,0,5,Low,Basic,0,4,0
0f5ffb70,4,3,15.58262096,122.3670872,24,11,76.90366237,0,3,High,Premium,3,3,0
622aabf6,15,28,16.83565034,42.92201854,2,16,85.06919548,0,1,Medium,Basic,2,1,0
8946b7d8,17,11,13.82485627,22.58593036,7,8,92.60794577,4,5,High,Basic,1,5,0
239c3a14,7,25,14.35916239,3.888917154,13,16,66.22971404,3,5,Low,Premium,0,7,0
8b6ae25c,20,16,17.67188992,71.65246605,2,12,75.01562591,1,5,Low,Basic,3,6,0
33f0f8ba,2,20,15.49053774,56.4942164,19,10,76.69042597,3,3,Medium,Basic,2,3,0
09e43116,16,15,18.6726129,75.7106411,10,8,79.70568914,2,5,Low,Basic,2,7,1
d872aa17,12,24,13.16067186,0.079752685,5,6,77.7956908,4,5,Medium,Basic,0,6,0
61f00485,8,5,17.41328946,121.2886506,21,15,71.05246432,1,4,Low,Premium,3,0,0
